Kco2  (mm/ano^0,5);Tempo (anos);Xc (mm)
3,9;283;65,60815498
3,9;284;65,72396823
3,9;285;65,83957776
3,9;286;65,95498465
3,9;287;66,07018995
3,9;288;66,18519472
3,9;289;66,3
3,9;290;66,41460683
3,9;291;66,52901623
3,9;292;66,64322921
3,9;293;66,7572468
3,9;294;66,87106998
3,9;295;66,98469975
3,9;296;67,09813708
3,9;297;67,21138296
3,9;298;67,32443836
3,9;299;67,43730422
3,9;300;67,5499815
4;1;4
4;2;5,656854249
4;3;6,92820323
4;4;8
4;5;8,94427191
4;6;9,797958971
4;7;10,58300524
4;8;11,3137085
4;9;12
4;10;12,64911064
4;11;13,26649916
4;12;13,85640646
4;13;14,4222051
4;14;14,96662955
4;15;15,49193338
4;16;16
4;17;16,4924225
4;18;16,97056275
4;19;17,43559577
4;20;17,88854382
4;21;18,33030278
4;22;18,76166304
4;23;19,18332609
4;24;19,59591794
4;25;20
4;26;20,39607805
4;27;20,78460969
4;28;21,16601049
4;29;21,54065923
4;30;21,9089023
4;31;22,27105745
4;32;22,627417
4;33;22,97825059
4;34;23,32380758
4;35;23,66431913
4;36;24
4;37;24,33105012
4;38;24,65765601
4;39;24,97999199
4;40;25,29822128
4;41;25,61249695
4;42;25,92296279
4;43;26,2297541
4;44;26,53299832
4;45;26,83281573
4;46;27,12931993
4;47;27,4226184
4;48;27,71281292
4;49;28
4;50;28,28427125
4;51;28,56571371
4;52;28,8444102
4;53;29,12043956
4;54;29,39387691
4;55;29,66479395
4;56;29,93325909
4;57;30,19933774
4;58;30,46309242
4;59;30,72458299
4;60;30,98386677
4;61;31,2409987
4;62;31,4960315
4;63;31,74901573
4;64;32
4;65;32,24903099
4;66;32,49615362
4;67;32,74141109
4;68;32,984845
4;69;33,22649545
4;70;33,46640106
4;71;33,70459909
4;72;33,9411255
4;73;34,17601498
4;74;34,40930107
4;75;34,64101615
4;76;34,87119155
4;77;35,09985755
4;78;35,32704347
4;79;35,55277767
4;80;35,77708764
4;81;36
4;82;36,22154055
4;83;36,44173432
4;84;36,66060556
4;85;36,87817783
4;86;37,09447398
4;87;37,30951621
4;88;37,52332608
4;89;37,73592453
4;90;37,94733192
4;91;38,15756806
4;92;38,36665219
4;93;38,57460304
4;94;38,78143886
4;95;38,98717738
4;96;39,19183588
4;97;39,39543121
4;98;39,59797975
4;99;39,79949748
4;100;40
4;101;40,19950248
4;102;40,39801975
4;103;40,59556626
4;104;40,79215611
4;105;40,98780306
4;106;41,18252056
4;107;41,37632173
4;108;41,56921938
4;109;41,76122604
4;110;41,95235393
4;111;42,14261501
4;112;42,33202098
4;113;42,52058325
4;114;42,70831301
4;115;42,89522118
4;116;43,08131846
4;117;43,26661531
4;118;43,45112196
4;119;43,63484846
4;120;43,8178046
4;121;44
4;122;44,18144407
4;123;44,36214603
4;124;44,5421149
4;125;44,72135955
4;126;44,89988864
4;127;45,07771068
4;128;45,254834
4;129;45,43126677
4;130;45,607017
4;131;45,78209257
4;132;45,95650117
4;133;46,13025038
4;134;46,30334761
4;135;46,47580015
4;136;46,64761516
4;137;46,81879964
4;138;46,9893605
4;139;47,15930449
4;140;47,32863826
4;141;47,49736835
4;142;47,66550115
4;143;47,83304297
4;144;48
4;145;48,16637832
4;146;48,33218389
4;147;48,49742261
4;148;48,66210024
4;149;48,82622246
4;150;48,98979486
4;151;49,15282291
4;152;49,31531202
4;153;49,47726751
4;154;49,63869458
4;155;49,79959839
4;156;49,95998399
4;157;50,11985634
4;158;50,27922036
4;159;50,43808085
4;160;50,59644256
4;161;50,75431016
4;162;50,91168825
4;163;51,06858134
4;164;51,2249939
4;165;51,38093031
4;166;51,53639491
4;167;51,69139193
4;168;51,84592559
4;169;52
4;170;52,15361924
4;171;52,30678732
4;172;52,45950819
4;173;52,61178575
4;174;52,76362383
4;175;52,91502622
4;176;53,06599665
4;177;53,21653878
4;178;53,36665626
4;179;53,51635264
4;180;53,66563146
4;181;53,81449619
4;182;53,96295025
4;183;54,11099703
4;184;54,25863987
4;185;54,40588203
4;186;54,55272679
4;187;54,69917732
4;188;54,8452368
4;189;54,99090834
4;190;55,13619501
4;191;55,28109984
4;192;55,42562584
4;193;55,56977596
4;194;55,71355311
4;195;55,85696018
4;196;56
4;197;56,14267539
4;198;56,28498912
4;199;56,42694392
4;200;56,56854249
4;201;56,70978752
4;202;56,85068161
4;203;56,9912274
4;204;57,13142743
4;205;57,27128425
4;206;57,41080038
4;207;57,54997828
4;208;57,68882041
4;209;57,82732918
4;210;57,96550698
4;211;58,10335619
4;212;58,24087911
4;213;58,37807808
4;214;58,51495535
4;215;58,65151319
4;216;58,78775383
4;217;58,92367945
4;218;59,05929224
4;219;59,19459435
4;220;59,3295879
4;221;59,46427499
4;222;59,5986577
4;223;59,73273809
4;224;59,86651819
4;225;60
4;226;60,13318551
4;227;60,26607669
4;228;60,39867548
4;229;60,5309838
4;230;60,66300355
4;231;60,79473661
4;232;60,92618485
4;233;61,05735009
4;234;61,18823416
4;235;61,31883887
4;236;61,44916598
4;237;61,57921727
4;238;61,70899448
4;239;61,83849933
4;240;61,96773354
4;241;62,09669879
4;242;62,22539674
4;243;62,35382907
4;244;62,48199741
4;245;62,60990337
4;246;62,73754857
4;247;62,86493458
4;248;62,99206299
4;249;63,11893535
4;250;63,2455532
4;251;63,37191807
4;252;63,49803147
4;253;63,62389488
4;254;63,7495098
4;255;63,87487769
4;256;64
4;257;64,12487817
4;258;64,24951362
4;259;64,37390776
4;260;64,49806199
4;261;64,62197769
4;262;64,74565622
4;263;64,86909896
4;264;64,99230724
4;265;65,11528238
4;266;65,23802572
4;267;65,36053855
4;268;65,48282217
4;269;65,60487787
4;270;65,7267069
4;271;65,84831053
4;272;65,96969001
4;273;66,09084657
4;274;66,21178143
4;275;66,33249581
4;276;66,4529909
4;277;66,57326791
4;278;66,693328
4;279;66,81317235
4;280;66,93280212
4;281;67,05221846
4;282;67,17142249
4;283;67,29041537
4;284;67,40919819
4;285;67,52777206
4;286;67,6461381
4;287;67,76429738
4;288;67,88225099
4;289;68
4;290;68,11754546
4;291;68,23488844
4;292;68,35202996
4;293;68,46897107
4;294;68,5857128
4;295;68,70225615
4;296;68,81860214
4;297;68,93475176
4;298;69,05070601
4;299;69,16646586
4;300;69,2820323
